garage_id,part_description,mapped_part_code,mapped_part_name,mapping_confidence,part_category,error_type,mapping_timestamp,is_error,mapping_source,processing_time
G0847,Windscreen,P003,Windshield,94.17217364181522,Glass,,2024-11-17 06:48:47.823200,False,AI Model,4.736556121954952
G0848,Door Front Left,P056,Door Front Left,81.56101790380653,Body,,2024-12-20 17:58:47.823200,True,AI Model,1.5114603533681032
G0849,Door Front Left,P096,Door Front Left,82.59947334312024,Body,,2025-01-23 09:19:47.823200,False,AI Model,1.151286036054282
G0850,Bumper R,,,45.913710771026004,Exterior,Incorrect Naming,2025-01-31 18:07:47.823200,True,AI Model,3.9931336068672554
G0851,Rear Bumper Assy,P031,Rear Bumper,72.93521856370377,Exterior,,2025-02-14 06:07:47.823200,False,AI Model,0.8699750640918545
G0852,Fender Right,P049,Fender Right,90.92777469217171,Exterior,,2025-02-14 11:14:47.823200,False,AI Model,4.494034342654775
G0853,Front Bumper Assembly,P050,Front Bumper,86.12127489136087,Exterior,,2024-12-28 23:48:47.823200,False,AI Model,4.4439620489307385
G0854,Rear Bumper Assembly,P011,Rear Bumper,89.54282293963134,Exterior,,2025-01-24 16:07:47.823200,False,AI Model,1.7495451755422358
G0855,Head Light Assembly,P004,Headlight Left,78.36245243174481,Lighting,,2024-11-18 07:02:47.823200,False,AI Model,4.8526607708125225
G0856,Back Bumper,P031,Rear Bumper,87.25290835987275,Exterior,,2025-01-30 18:08:47.823200,False,AI Model,4.1357845952129875
G0857,Fender Left,P038,Fender Left,81.64839164014636,Exterior,,2025-02-10 01:00:47.823200,False,AI Model,3.6702467113262367
G0858,Door Front Left,P036,Door Front Left,97.43880327351252,Body,,2024-12-21 03:27:47.823200,False,AI Model,2.8518471487440884
G0859,Door Front Right,P087,Door Front Right,94.5721823948781,Body,,2024-12-22 10:46:47.823200,False,AI Model,1.523396493447073
G0860,Engine Hood,P012,Hood,79.61889977275652,Body,,2024-11-21 10:57:47.823200,False,AI Model,3.307678309945018
G0861,Windscreen,P083,Windshield,76.1764203347212,Glass,,2024-12-08 13:38:47.823200,False,AI Model,1.33471658857729
G0862,Rear Bumper Assy,P061,Rear Bumper,87.09567696821628,Exterior,,2024-12-20 06:55:47.823200,False,AI Model,3.5442093870095213
G0863,Front Glass,P083,Windshield,82.36456309401595,Glass,,2025-02-15 20:37:47.823200,False,AI Model,0.9179340069553507
G0864,Door Front Left,P036,Door Front Left,85.85117296802196,Body,,2024-12-30 22:37:47.823200,False,AI Model,1.6449892549308096
G0865,Door Front Right,P027,Door Front Right,81.92264093082272,Body,,2024-12-16 05:55:47.823200,False,AI Model,2.8263038300803913
G0866,Front Headlamp,P085,Headlight Right,76.32453072842972,Lighting,,2024-11-22 04:16:47.823200,False,AI Model,1.0836213938977242
G0867,Shield Glass,P023,Windshield,53.2761835082279,Glass,Incorrect Naming,2025-02-11 22:36:47.823200,True,AI Model,4.842001902901527
G0868,Head Lamp,P014,Headlight Left,72.99487627500172,Lighting,,2024-11-23 05:40:47.823200,False,AI Model,3.203898374827822
G0869,Head Lite,,,30.90138195337875,Lighting,Incorrect Naming,2025-01-24 17:04:47.823200,True,AI Model,2.487195593186935
G0870,Front Light,P055,Headlight Right,88.09377628408096,Lighting,,2024-11-18 22:24:47.823200,False,AI Model,0.8126068849415065
G0871,Rear Bumper Assy,P081,Rear Bumper,76.39304486220767,Exterior,,2024-12-15 00:39:47.823200,False,AI Model,4.16647333949236
G0872,Fender Left,P098,Fender Left,83.00111686945253,Exterior,,2024-12-12 12:54:47.823200,False,AI Model,3.5946124624856055
G0873,Front Bumper Assembly,P060,Front Bumper,81.24041702068195,Exterior,,2025-01-17 06:39:47.823200,False,AI Model,2.918997781802039
G0874,Door Front Left,P016,Door Front Left,82.96851248651969,Body,,2024-12-24 01:57:47.823200,False,AI Model,3.6825260142650555
G0875,Windshild,,,36.20361036915505,Glass,Incorrect Naming,2024-12-14 02:57:47.823200,True,AI Model,4.735757857763133
G0876,Fender Right,P069,Fender Right,80.71440408203185,Exterior,,2025-02-02 16:46:47.823200,False,AI Model,1.3116659893936715
G0877,Door Front Left,P016,Door Front Left,82.42005582194655,Body,,2024-12-19 00:26:47.823200,False,AI Model,4.070438565048041
G0878,Door Front Left,P056,Door Front Left,86.01305500103203,Body,,2025-01-06 02:41:47.823200,False,AI Model,4.349793873472631
G0879,Door Front Left,P006,Door Front Left,87.64931525768307,Body,,2025-02-01 11:10:47.823200,False,AI Model,2.631507715424691
G0880,Fender Right,P039,Fender Right,83.17292541568207,Exterior,,2025-02-03 02:26:47.823200,True,AI Model,3.6537162206769347
G0881,Head Lite,,,34.88370990138407,Lighting,Incorrect Naming,2025-02-10 07:14:47.823200,True,AI Model,2.843802248797802
G0882,Rear Bumper Assy,P071,Rear Bumper,97.77603122018289,Exterior,,2024-11-25 22:33:47.823200,False,AI Model,2.8166497279553675
G0883,Door Front Left,P056,Door Front Left,88.35723183089432,Body,,2024-11-30 20:11:47.823200,False,AI Model,0.5613277626325018
G0884,Door Front Right,P007,Door Front Right,84.44202222593023,Body,,2025-01-13 03:55:47.823200,False,AI Model,2.582137275302229
G0885,Bumper-Front,P020,Front Bumper,73.54696610619129,Exterior,,2024-11-20 10:30:47.823200,False,AI Model,2.8598477229189028
G0886,Bumper R,,,30.32790009237467,Exterior,Incorrect Naming,2025-02-06 15:14:47.823200,True,AI Model,4.739052402145568
G0887,Fender Right,P059,Fender Right,87.13104452278057,Exterior,,2024-12-07 18:00:47.823200,False,AI Model,1.6311361411769336
G0888,Fender Left,P058,Fender Left,94.11620074439693,Exterior,,2024-11-22 05:23:47.823200,False,AI Model,1.3988773421453555
G0889,Fender Right,P059,Fender Right,88.94322221019726,Exterior,,2025-02-12 23:28:47.823200,False,AI Model,1.0705991672222988
G0890,Front Hood,P012,Hood,90.9043112107874,Body,,2024-11-29 11:34:47.823200,False,AI Model,1.1062843479597202
G0891,Front Bumper Assembly,P020,Front Bumper,76.54519922551675,Exterior,,2024-12-24 02:53:47.823200,False,AI Model,4.285280795738721
G0892,Bonnet,P022,Hood,87.16350922014385,Body,,2024-12-20 10:28:47.823200,False,AI Model,1.5781350631438609
G0893,Wind Shield,P023,Windshield,74.00894748877865,Glass,,2024-12-05 16:12:47.823200,False,AI Model,1.2438979001060966
G0894,Hood Panel,P092,Hood,78.20595491414217,Body,,2025-02-02 14:23:47.823200,False,AI Model,1.3048471554781105
G0895,Bumper-Front,P070,Front Bumper,97.62182967006991,Exterior,,2024-12-07 01:19:47.823200,False,AI Model,1.8609996772021253
G0896,Door Front Left,P076,Door Front Left,88.31357720192487,Body,,2025-01-29 14:13:47.823200,False,AI Model,3.997923555180693
G0897,Head Lamp,P064,Headlight Left,98.02217291657831,Lighting,,2024-11-28 22:00:47.823200,False,AI Model,1.1015205381783721
G0898,Door Front Left,P006,Door Front Left,96.34854721792516,Body,,2024-12-24 05:08:47.823200,False,AI Model,3.8819454454006954
G0899,Back Bumper,P041,Rear Bumper,89.68793197667827,Exterior,,2025-01-31 13:50:47.823200,False,AI Model,3.6821915149371645
G0900,Fender Right,P059,Fender Right,95.9826282146356,Exterior,,2024-12-18 09:51:47.823200,False,AI Model,4.8288676439573175
G0901,Door Front Right,P007,Door Front Right,89.49378744872877,Body,,2024-12-19 16:05:47.823200,False,AI Model,2.786594992228042
G0902,Door Front Left,P076,Door Front Left,83.79989588815431,Body,,2025-01-25 14:14:47.823200,False,AI Model,3.582153666684344
G0903,Hood Panel,P022,Hood,96.80336830141218,Body,,2024-12-01 05:15:47.823200,False,AI Model,1.674234987659001
G0904,Fender Right,P009,Fender Right,82.18856164270612,Exterior,,2025-02-12 19:33:47.823200,False,AI Model,3.9374833760925583
G0905,Front Bumper Assembly,P000,Front Bumper,80.01982548928436,Exterior,,2024-12-13 14:30:47.823200,False,AI Model,1.2087119752479782
G0906,Front Glass,P013,Windshield,97.09559010068334,Glass,,2024-11-18 23:46:47.823200,False,AI Model,3.8701153347990855
G0907,Wind Shield,P073,Windshield,83.73407963009456,Glass,,2024-12-06 13:07:47.823200,False,AI Model,2.3268002039522844
G0908,Door Front Right,P007,Door Front Right,92.6026612259445,Body,,2025-01-19 17:22:47.823200,True,AI Model,2.15879689001481
G0909,Bonnet,P012,Hood,85.92030320815333,Body,,2024-12-19 12:10:47.823200,False,AI Model,2.8791667902595437
G0910,Rear Bumper Assy,P021,Rear Bumper,85.52045618355581,Exterior,,2025-01-09 00:12:47.823200,False,AI Model,3.4636991136258866
G0911,Bumper-Front,P000,Front Bumper,70.34451297231753,Exterior,,2025-02-07 05:19:47.823200,False,AI Model,3.372360257462865
G0912,Door Front Right,P087,Door Front Right,95.25591510954442,Body,,2024-11-27 02:28:47.823200,False,AI Model,1.253017553648157
G0913,Head Light Assembly,P064,Headlight Left,97.34817547277194,Lighting,,2024-12-14 20:10:47.823200,False,AI Model,1.551299091492697
G0914,Door Front Right,P057,Door Front Right,96.03245498067807,Body,,2024-12-15 03:06:47.823200,True,AI Model,4.039986093398904
G0915,Head Lamp,P014,Headlight Left,84.33387980190935,Lighting,,2025-01-20 08:48:47.823200,False,AI Model,3.2800027730273746
G0916,Fender Left,P078,Fender Left,92.01482063518496,Exterior,,2024-11-18 13:06:47.823200,False,AI Model,3.9774704614940273
G0917,Fender Right,P069,Fender Right,84.01377568337907,Exterior,,2024-11-24 11:18:47.823200,False,AI Model,2.9548730486133623
G0918,Front Cover,,,40.13366213276348,Body,Incorrect Naming,2025-02-11 02:06:47.823200,True,AI Model,2.0638111868149034
G0919,Fender Left,P038,Fender Left,80.13808524323133,Exterior,,2025-02-01 01:08:47.823200,True,AI Model,1.3417450411109124
G0920,Back Bumper,P001,Rear Bumper,78.39316657382676,Exterior,,2024-12-10 05:04:47.823200,False,AI Model,3.3997332524139248
G0921,Bumper-Rear,P051,Rear Bumper,79.72860784425636,Exterior,,2024-12-21 21:08:47.823200,False,AI Model,3.972639977325366
G0922,Door Front Right,P007,Door Front Right,81.15631835673828,Body,,2024-12-04 12:29:47.823200,False,AI Model,3.5026342256228706
G0923,Front Bumper Assembly,P000,Front Bumper,84.00019460555167,Exterior,,2024-12-23 18:24:47.823200,False,AI Model,2.697824353488311
G0924,Front Bumper Assy,P080,Front Bumper,79.06583667538212,Exterior,,2024-12-05 18:03:47.823200,False,AI Model,2.270181323993728
G0925,Front Bumper Assy,P080,Front Bumper,99.75916889851595,Exterior,,2024-11-25 02:04:47.823200,False,AI Model,4.078008334488593
G0926,Windscreen,P093,Windshield,86.83642632178322,Glass,,2025-02-09 13:42:47.823200,False,AI Model,1.5290637950403418
G0927,Front Headlamp,P005,Headlight Right,87.72638533226198,Lighting,,2024-11-25 15:43:47.823200,False,AI Model,2.572018997867689
G0928,Door Front Right,P067,Door Front Right,87.62386949266144,Body,,2024-11-30 20:17:47.823200,False,AI Model,1.7798432537215858
G0929,Door Front Right,P057,Door Front Right,95.47515719798382,Body,,2025-01-13 07:09:47.823200,False,AI Model,1.7048660100875652
G0930,Fender Right,P029,Fender Right,87.74807411789057,Exterior,,2024-12-27 20:06:47.823200,False,AI Model,0.6939666109049492
G0931,Head Lamp,P095,Headlight Right,74.56015360784966,Lighting,,2024-12-17 22:30:47.823200,False,AI Model,2.208751330464714
G0932,Front Light,P015,Headlight Right,79.62553129314186,Lighting,,2025-01-06 22:34:47.823200,False,AI Model,4.975262709361276
G0933,Front Light,P025,Headlight Right,96.65521837816087,Lighting,,2024-12-01 21:42:47.823200,False,AI Model,1.9115473684667403
G0934,Front Headlamp,P074,Headlight Left,89.89264508130881,Lighting,,2025-01-18 03:18:47.823200,False,AI Model,2.191912510659201
G0935,Frt Bumper,P010,Front Bumper,85.07056514871083,Exterior,,2025-01-08 15:12:47.823200,False,AI Model,0.7374855752410718
G0936,Fender Left,P058,Fender Left,85.57463934669563,Exterior,,2024-12-18 23:04:47.823200,False,AI Model,0.9748023073036256
G0937,Door Front Left,P066,Door Front Left,84.23755693709397,Body,,2024-12-21 20:20:47.823200,False,AI Model,4.276130746803494
G0938,Fender Right,P039,Fender Right,88.45800165730459,Exterior,,2025-01-22 07:08:47.823200,False,AI Model,2.657235898068656
G0939,Fender Right,P069,Fender Right,86.22627503746597,Exterior,,2024-12-09 14:18:47.823200,False,AI Model,3.1700047984018216
G0940,Head Lamp,P034,Headlight Left,85.36489287268353,Lighting,,2025-01-12 03:28:47.823200,False,AI Model,1.0083334043829684
G0941,Frt Bumper,P010,Front Bumper,79.46982514004682,Exterior,,2025-02-03 14:56:47.823200,False,AI Model,3.2153010820967034
G0942,Door Front Right,P087,Door Front Right,91.28782262201595,Body,,2024-12-20 04:14:47.823200,False,AI Model,0.6520957498692389
G0943,Door Front Right,P067,Door Front Right,88.42921651734466,Body,,2024-12-02 15:18:47.823200,False,AI Model,3.9105146099770396
G0944,Fender Right,P019,Fender Right,81.96692263519721,Exterior,,2024-12-20 20:23:47.823200,False,AI Model,2.715866296314526
G0945,Door Front Left,P026,Door Front Left,82.64785288594337,Body,,2025-01-25 09:58:47.823200,False,AI Model,3.687148082570009
G0946,Front Bumper Assy,P070,Front Bumper,87.98475360888361,Exterior,,2025-01-29 14:25:47.823200,False,AI Model,4.799050736517895
G0947,Door Front Right,P047,Door Front Right,86.33666731116833,Body,,2024-12-19 04:05:47.823200,False,AI Model,2.558822729768135
G0948,Fender Left,P028,Fender Left,81.78213351258674,Exterior,,2025-01-20 08:08:47.823200,False,AI Model,3.0511044852163556
G0949,Front Headlamp,P074,Headlight Left,86.92359050156057,Lighting,,2025-01-22 02:30:47.823200,False,AI Model,0.6675284029073087
G0950,Back Bumper,P021,Rear Bumper,83.34137698848916,Exterior,,2024-11-19 13:24:47.823200,False,AI Model,2.9973858131063635
G0951,Head Light,,,30.231549458039833,Lighting,Incorrect Naming,2025-01-17 10:10:47.823200,True,AI Model,3.788247712643726
G0952,Fender Left,P018,Fender Left,89.75052057305217,Exterior,,2025-01-30 10:43:47.823200,False,AI Model,2.9103300470397144
G0953,Head Lamp,P094,Headlight Left,94.2560580646093,Lighting,,2024-12-05 22:07:47.823200,False,AI Model,4.6370199466393816
G0954,Front Headlamp,P055,Headlight Right,75.55819877809948,Lighting,,2025-01-01 21:06:47.823200,False,AI Model,2.922188125653527
G0955,Door Front Right,P077,Door Front Right,95.6155690265449,Body,,2024-12-18 02:39:47.823200,False,AI Model,2.8298585049264573
G0956,Rear Bumper Assy,P021,Rear Bumper,89.13644884121939,Exterior,,2024-11-27 11:40:47.823200,False,AI Model,1.4279964541680779
G0957,Door Front Left,P066,Door Front Left,82.23272101875868,Body,,2024-11-27 01:38:47.823200,False,AI Model,1.8140470127060877
G0958,Door Front Right,P037,Door Front Right,83.8669701612994,Body,,2025-01-02 12:39:47.823200,False,AI Model,3.6066930791510754
G0959,Door Front Right,P047,Door Front Right,98.95881729378993,Body,,2024-11-18 10:43:47.823200,False,AI Model,2.694606334558626
G0960,Bumper-Rear,P031,Rear Bumper,83.91936650776078,Exterior,,2024-12-20 19:57:47.823200,False,AI Model,3.8948739679461304
G0961,Fender Left,P028,Fender Left,95.13803593988219,Exterior,,2025-01-03 05:12:47.823200,False,AI Model,1.7616374498235579
G0962,Fender Left,P048,Fender Left,94.75422878659887,Exterior,,2024-12-17 18:36:47.823200,True,AI Model,0.8175972152730163
G0963,Fender Left,P068,Fender Left,94.03638957208334,Exterior,,2025-01-05 17:12:47.823200,False,AI Model,1.0769340875609987
G0964,Windshild,P033,Windshield,56.35244461642128,Glass,Incorrect Naming,2025-02-02 09:02:47.823200,True,AI Model,1.8913118637145612
G0965,Frt Bumper,P000,Front Bumper,98.05551563055862,Exterior,,2024-11-18 18:32:47.823200,False,AI Model,4.331861481075649
G0966,Fender Left,P018,Fender Left,89.60277614855929,Exterior,,2024-11-20 04:33:47.823200,False,AI Model,1.685604066777529
G0967,Door Front Right,P017,Door Front Right,81.42364263089068,Body,,2024-12-18 10:08:47.823200,False,AI Model,3.6911231217693548
G0968,Fender Right,P079,Fender Right,87.54438979528194,Exterior,,2024-11-27 00:33:47.823200,False,AI Model,3.474485528481334
G0969,Fender Right,P019,Fender Right,84.28757459373834,Exterior,,2024-12-22 01:40:47.823200,False,AI Model,2.9173519196849393
G0970,Head Light Assembly,P065,Headlight Right,90.6176432165273,Lighting,,2025-02-13 16:15:47.823200,False,AI Model,4.4924839473927065
G0971,Bumper-Front,P060,Front Bumper,75.37589840276009,Exterior,,2025-02-10 01:57:47.823200,False,AI Model,4.799201394273186
G0972,Engine Hood,P012,Hood,87.96618280922027,Body,,2024-12-25 19:32:47.823200,False,AI Model,4.722674703859532
G0973,Front Windshield,P043,Windshield,88.1415726815605,Glass,,2025-01-02 12:44:47.823200,False,AI Model,2.8455187525629877
G0974,Hood Panel,P072,Hood,88.86397746030454,Body,,2024-11-25 21:38:47.823200,False,AI Model,3.994341251292882
G0975,Windscreen,P033,Windshield,90.46097857667675,Glass,,2024-12-09 09:13:47.823200,False,AI Model,3.2439222998720147
G0976,Hood Panel,P072,Hood,74.06188856827366,Body,,2024-12-17 13:39:47.823200,False,AI Model,2.7075165156767755
G0977,Shield Glass,,,38.955460314803325,Glass,Incorrect Naming,2025-01-15 01:46:47.823200,True,AI Model,3.7503016987811506
G0978,Bonnet,P092,Hood,92.19329070169654,Body,,2024-11-23 04:13:47.823200,False,AI Model,4.275877296722488
G0979,Head Lamp,P025,Headlight Right,80.03574184692602,Lighting,,2025-02-03 10:31:47.823200,False,AI Model,2.9336321668694034
G0980,Rear Bumper Assy,P071,Rear Bumper,89.60345164528937,Exterior,,2024-11-20 13:06:47.823200,False,AI Model,3.0916574896526603
G0981,Engine Hood,P032,Hood,86.75368450703678,Body,,2025-01-06 03:19:47.823200,False,AI Model,3.3955038055301747
G0982,Bumper F,,,48.518771775860216,Exterior,Incorrect Naming,2025-01-09 13:23:47.823200,True,AI Model,4.483960683206117
G0983,Front Hood,P032,Hood,98.58024228587568,Body,,2024-12-05 21:07:47.823200,False,AI Model,2.4594273857136044
G0984,Frt Bumper,P080,Front Bumper,96.78834786708788,Exterior,,2025-01-07 02:36:47.823200,False,AI Model,4.662531057803849
G0985,Head Lamp,P014,Headlight Left,83.86648362597109,Lighting,,2024-11-29 10:03:47.823200,False,AI Model,0.6262789149818646
G0986,Fender Left,P008,Fender Left,92.90079279115716,Exterior,,2024-12-20 04:44:47.823200,False,AI Model,1.1150733584632646
G0987,Door Front Right,P047,Door Front Right,80.49673541331272,Body,,2024-12-15 16:50:47.823200,False,AI Model,4.95138115655264
G0988,Door Front Right,P007,Door Front Right,80.87750421541982,Body,,2025-01-17 13:59:47.823200,False,AI Model,1.3198012810403228
G0989,Front Lamp,P044,Headlight Left,50.78660656673853,Lighting,Incorrect Naming,2025-02-12 07:38:47.823200,True,AI Model,1.766451283547548
G0990,Door Front Right,P067,Door Front Right,82.57025697665946,Body,,2024-12-20 13:55:47.823200,False,AI Model,4.477574922362729
G0991,Door Front Right,P047,Door Front Right,90.60175815072243,Body,,2024-12-02 10:28:47.823200,True,AI Model,4.7584797038196776
G0992,Fender Left,P088,Fender Left,93.41733912106082,Exterior,,2024-12-17 19:42:47.823200,False,AI Model,3.4728199874610377
G0993,Wind Shield,P073,Windshield,71.07131902511654,Glass,,2024-12-05 07:20:47.823200,False,AI Model,3.7345331394679815
G0994,Fender Right,P059,Fender Right,91.63234776495162,Exterior,,2025-02-15 20:14:47.823200,False,AI Model,2.9009215477477293
G0995,Door Front Right,P067,Door Front Right,82.20239772666493,Body,,2025-01-13 01:02:47.823200,False,AI Model,3.947750509293054
G0996,Door Front Right,P097,Door Front Right,81.40519113960447,Body,,2024-12-22 14:20:47.823200,True,AI Model,2.525691534837657
G0997,Fender Left,P008,Fender Left,83.78235887210202,Exterior,,2025-01-23 00:04:47.823200,False,AI Model,1.944059301385891
G0998,Engine Hood,P082,Hood,87.80244515035116,Body,,2025-01-12 17:44:47.823200,False,AI Model,3.086999444939256
G0999,Front Light,P005,Headlight Right,76.11493065696334,Lighting,,2024-12-02 03:52:47.823200,False,AI Model,3.6571857943200152
